D A T E,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량
1/4/2019 12:00:00 AM,10281475,285977,5841228,1263096,829427,9560192,419,,75277,1558,433759,,58062,,377276,10,6117,,7250,35097,,23481,,,71310,51810,7006,,108,2227,2729,19534,,645,3226,10822,7515,7890,,,4959
1/11/2019 12:00:00 AM,5054162,225580,1030803,295717,1052480,3146294,45,,65075,2552,135394,764,103690,,513476,1,7118,,19185,94463,,130643,,,34889,186623,3736,,11,1169,2457,14698,,186852,572,63186,8127,1405,,,2918
1/18/2019 12:00:00 AM,5665137,273131,1956055,573520,968,4296876,92122,,47402,896,47957,53612,15746,,368223,97,2444,,9196,65240,,22763,,,60433,113585,4876,,285,6708,3173,11868,,2999,110861,336,7200,994,,,1759
1/25/2019 12:00:00 AM,7131270,944399,5921995,826363,2412,6543540,103715,,488018,1990,10952,516226,751467,,7515,2468,9579,,35731,24207,,69421,,,51265,262412,8126,,2,1498,2062,27099,,7585,26886,766,21893,33072,,,7632
2/1/2019 12:00:00 AM,7871448,246026,2373592,828612,906,3867236,27107,,761644,3275,31885,8821,27141,,3922,13498,8780,,9518,77730,,206753,,,68914,129302,8253,,205,1155,3773,29910,,10409,6731,323,19851,1446,,,3725
2/8/2019 12:00:00 AM,6268241,199398,2888617,1648396,124219,5367409,88989,,52603,2064,392627,15016,128363,,67607,4250,11385,,1808,174734,,16506,,,39584,639881,25338,,60400,17,463,30568,,2268,6555,9756,9686,2308,,,3865
2/15/2019 12:00:00 AM,4185097,140418,1125533,898823,339359,3511278,33947,,42531,35084,32680,3586,108055,,1713,8,13322,,864,15421,,529674,,,166778,39361,4821,,11,2409,578,50191,,1041,893,223,7177,2009,,,6960
2/22/2019 12:00:00 AM,2547987,175882,1158711,387963,332618,2682012,22127,,54121,1658,84245,387,41518,,7834,14,3131,,786,81230,,26102,,,254161,51012,1855,,212,548,184,10292,,121169,251,513,636,1314,,,8981
2/28/2019 12:00:00 AM,5775812,93922,2126823,1287941,149079,5711688,129198,,24344,6124,46148,75,82384,,12948,61,19079,,36887,53984,,535534,,,102743,89717,15737,,11,10229,1017,26373,,7169,810,259,30598,1154,,,8424
3/8/2019 12:00:00 AM,7407646,306731,1931056,2219836,1210745,6195972,171868,,550163,10314,20138,4388,48276,,1903,161,3793,,25717,84728,,147873,,,115645,58000,3584,,2,118,11513,10429,,362,3603,3013,11862,5011,,,4641
3/15/2019 12:00:00 AM,5887227,309181,1242520,721832,638,5386040,209717,,57292,2177,76,4061,68938,,10267,105449,7500,,4401,161637,,47479,,,167593,17985,3472,,107619,14,1680,11210,,31132,2172,375,29078,3430,,,7553
3/22/2019 12:00:00 AM,8864604,392338,4954637,626325,3204,3465288,120979,,50804,1381,994489,4457,147865,,21083,336,15510,,6089,122734,,95985,,,206694,20771,8681,,2092,372,13624,26807,,22213,887,5476,66277,647,,,3782
3/29/2019 12:00:00 AM,6943174,356419,1509634,481095,1081127,5248027,269676,,532889,4934,46277,241,163947,,38010,105,4235,,2751,85722,,117340,,,66881,11389,6783,,48854,5240,3422,33495,,272,1735,4560,37390,1551,,,5722
4/5/2019 12:00:00 AM,4884354,701685,1392288,954102,15090257,3444398,146,,580171,7960,400455,861,50614,,7340,503,7244,,6581,39804,,283253,,,153555,40425,5848,,87,94,61309,21065,,32717,1070,2426,13453,2194,,,6237
4/12/2019 12:00:00 AM,6770661,358121,460374,1229709,488627,4227352,42,,839518,4258,103128,1025,386013,,13043,1260,6776,,2918,19937,,42754,,,48762,24801,1450,,202,9608,5325,25799,,838,763,4897,9305,3634,,,1728
4/19/2019 12:00:00 AM,4435188,816746,1981507,1174025,977489,3604804,165216,,642193,262794,15068,16,65904,,8717,361,10693,,9062,38771,,33692,,,62584,18581,8030,,168,20363,83712,34637,,1028,2655,10224,18737,3045,,,2615
4/26/2019 12:00:00 AM,2998903,297058,1690197,361845,396860,2057868,114684,,34123,10855,934,2735,211959,,9649,283,5100,,3474,26766,,27773,,,75228,60944,2007,,1668,408,1801,34365,,6200,1188,2372,20743,55216,,,6243
5/3/2019 12:00:00 AM,4037490,190688,1839069,841569,291698,1891518,790,,11572,95669,364820,2035,26524,,5090,6,2746,,34220,14263,,17675,,,111157,17818,4032,,1039,1411,5181,15709,,470,2380,6493,4695,1784,,,4035
5/10/2019 12:00:00 AM,9996751,419756,2719364,1505831,352597,9182052,456,,216659,128671,83357,2037,89070,,12394,314,7514,,12709,64117,,214963,,,86639,1024839,18406,,3577,4760,8805,129635,,2888,6277,10688,2677,17573,,,3550
5/17/2019 12:00:00 AM,5768782,339368,2420008,617585,1362070,4860885,412994,,65633,26048,207517,910,70988,,10353,13537,6337,,32288,11463,,29910,,,93655,1165676,15349,,32233,1729,2225,20819,,1435,4968,571,37434,2808,,,1194
5/24/2019 12:00:00 AM,4826996,1046840,2109164,1057219,964854,5789825,194725,,451677,50604,168166,1793,25211,,6500,396,4763,,413,64224,,35632,,,73431,1114783,12547,,224295,129,17865,33125,,3950,4176,656,3745,2567,,,2245
5/31/2019 12:00:00 AM,8648499,972057,1784238,194550,579936,4888660,253022,,147689,574480,68408,4947,126348,,13255,1340,5216,,23135,117265,,17506,,,51528,41895,10778,,435,1330,14476,30106,,4310,1541,19368,33200,2861,,,2610
6/7/2019 12:00:00 AM,3812529,378674,2568822,250659,620729,3140471,271146,,149804,103563,14899,2154,78607,,10962,5,3315,,8844,17895,,12701,,,59324,22221,18984,,201,5922,5088,96762,,91,1692,1642,44214,17487,,,2294
6/14/2019 12:00:00 AM,5280405,599935,1824112,442611,975272,3608762,1009405,,135454,512528,142,2720,41745,,2627,7,3280,,3039,46017,,5926,,,33980,48109,2993,,139678,255,12828,195296,,3914,2250,2321,18260,825,,,2770
6/21/2019 12:00:00 AM,4705660,184132,1132437,249047,305445,3039146,194570,,28281,374,70596,4839,33048,,4936,32408,1957,,6060,26746,,91819,,,75939,48950,4764,,1060,794,3277,31904,,1608,2400,4554,35271,20724,,,4328
6/28/2019 12:00:00 AM,5544259,195070,1958471,682149,129153,11534185,48357,,394688,83159,37208,3247,10027,,6735,17992,5457,,6686,44581,,59280,,,115648,38864,10715,,1187,120,6001,53985,,576,49978,780,63441,31573,,,2940
7/5/2019 12:00:00 AM,4648960,95769,1291686,917496,610,5085077,21842,,186,170641,6737,2090,53703,,13505,3,8167,,12567,13097,,41587,,,65698,52193,9891,,333,249,14289,26218,,2656,4359,138819,15273,5321,,362374,4087
7/12/2019 12:00:00 AM,2964836,165422,1970988,379085,110656,4249722,9123,,250310,195545,179494,216,63420,,27224,0,8499,,51172,8630,,18190,,,55065,32224,2397,,2422,377,4461,18155,,1779,2515,3653,19229,12404,,56542,1875
7/19/2019 12:00:00 AM,4620970,147894,1682694,325557,51508,3348116,634,,224184,269640,29911,2246,46799,,7054,34926,8419,,4934,23211,,11117,,,43983,268354,7865,,985,2364,2053,44055,,4866,13471,436,59355,5509,,28097,13723
7/26/2019 12:00:00 AM,2076932,194456,2151217,857254,330132,5135446,17407,,82117,229080,219015,634,6587,,11283,73,5462,,5735,93734,,22817,,,119847,66055,2957,,369,6691,4451,26794,,2098,2198,1001,51144,5257,61886,25336,5840
8/2/2019 12:00:00 AM,6971159,265340,2076998,897540,273474,8832889,19438,,1568196,194012,52030,620,330593,,41077,1379,28981,,36924,103038,,31401,,,100241,80096,10948,,2221,29343,27473,66284,,715,6676,6299,37622,6914,27071,42355,2196
8/9/2019 12:00:00 AM,5254973,282744,2554944,690728,274458,7195192,318,,63381,298107,40879,1902,132578,,3666,3182,3949,,1462,94863,,19031,,,107787,81831,7626,,4229,14006,2976,35383,,1414,2832,12529,17299,4224,38448,63280,3329
8/16/2019 12:00:00 AM,4961381,300888,1523799,212309,392642,4884941,286780,,4411,285781,8788,1247,489908,,14939,536,24817,,2721,76096,,10919,,,275591,2133472,29320,,624,2243,24152,22623,,972,3350,8497,35278,4566,218724,55319,6465
8/23/2019 12:00:00 AM,5315158,389160,1325458,321474,290348,3787429,297344,,3556,6666,9954,574,14181,,3115,15,1933,,1296,45479,,6321,,,165203,1253255,33884,,13888,4746,3289,16277,,5335,1192,12893,45038,3315,16066,118544,3928
8/30/2019 12:00:00 AM,5034907,302349,2206538,637948,443876,4184587,1002,,1401,382255,24588,1508,8559,,21535,13400,4407,,3594,58826,,16642,,,87248,273951,4374,,4375,2715,31727,39305,,485,1725,24412,87220,5666,445677,29475,7483
9/6/2019 12:00:00 AM,6789757,226384,952993,291963,232359,3486044,312686,,52274,25976,175507,348,158392,,22311,2029,16655,,491,51744,,23186,,,60845,155108,20106,,248,2196,7013,30609,,465,35418,503,26951,3266,272192,10494,2667
9/11/2019 12:00:00 AM,4178533,386794,1174790,822002,432218,5597616,15379,,485369,324783,4205,1031,19006,,6671,4898,11202,,115802,97204,,19052,,,53667,424253,1509,,3456,9285,11786,13672,,4794,67657,2437,70700,1808,213157,20816,1889
9/20/2019 12:00:00 AM,5226171,326562,1487335,333217,514331,3950207,180386,,126627,341071,1322,1380,16251,,10471,13626,8910,,10295,116064,,4197,,,119254,70133,1701,,302,763,6570,12978,,1786,3993,6479,52291,4525,369086,12115,4126
9/27/2019 12:00:00 AM,3511954,346095,1139922,644689,419349,3725768,329211,,251131,276675,78402,745,39004,,15753,269,3398,,4423,82829,,24852,,,234489,10049,5761,,1355,969,8253,13137,,742,3883,4995,40599,4058,346020,3146,1440
10/4/2019 12:00:00 AM,5517315,367842,1246638,465604,447245,4103342,32860,,22066,686818,18395,3478,285754,,17241,437,4822,,3682,47098,,5742,,,66847,76013,2362,,1821,10695,25479,18905,,421,2121,5645,16643,21769,501546,28106,4670
10/11/2019 12:00:00 AM,5643891,236727,2651315,391799,729838,5191037,30947,,228953,525769,16988,114,170790,,18649,57,4026,,8482,28330,,14541,,,40340,3487715,3333,,771,1089,3633,19369,,384,2749,3331,25660,10132,177504,4406,2644
10/18/2019 12:00:00 AM,6177146,349797,1716140,173602,454352,3507073,93004,,400059,443279,59344,459,70771,,14619,43,10717,,3573,28842,,18754,,,35092,225472,678,,210,2708,24264,20394,,3246,16796,7031,31592,1927,396692,1560,3326
10/25/2019 12:00:00 AM,5139178,266129,5027740,1094647,635556,6499677,349659,,67503,197117,3155,1179,50136,,90406,5154,11949,,4526,33956,,9008,,,51036,52976,6164,,279,1758,38531,43350,,1561,39606,639,57687,3353,405579,6079,4982
11/1/2019 12:00:00 AM,6454065,220535,2148846,256854,521796,5585994,164279,,54064,610743,101317,7663,577268,,81686,3700,12111,,1910,21343,,11698,,,33553,47977,21200,,1047,19757,8180,30252,,5753,35249,37916,12407,5915,272323,3089,2359
11/8/2019 12:00:00 AM,5305643,185309,1798357,430859,251151,3705346,571624,,244360,178180,3340,8608,15913,,63683,41687,12876,,24150,62729,,37810,,,31372,56871,22659,,609,6268,46526,33331,,2743,56574,2804,9749,4580,312108,774,3456
11/15/2019 12:00:00 AM,5760390,246028,2414629,535509,517263,3025426,14569,,65509,422614,2032,1449,73187,,69495,6021900,17074,,64345,93981,,6319,,,161490,296158,14959,,270,113945,71623,42114,,6576,64744,10369,37558,2500,283781,2839,3746
11/22/2019 12:00:00 AM,5160995,294512,1863131,995541,692191,7330646,140555,,602416,446163,53000,453,31462,,72840,20570,15336,,2509,18221,,12689,,,413848,188813,3454,,89,11650,11785,23945,,305,1387,4520,16280,1286,404443,14795,1879
11/29/2019 12:00:00 AM,5197991,211960,2140787,403536,12049905,5889105,190004,,712441,445141,101906,5455,102317,,102167,133401,31318,,7421,100926,,4468,,,85916,187239,2090,,10571,1491,5578,26274,,6090,3317,10229,22912,3874,371429,22268,4215
12/6/2019 12:00:00 AM,7610072,182796,1788732,395660,3790672,7472147,355031,,39734,374084,4166,819,177879,,5763,2699,109530,,342,33452,,14303,,,32578,67080,3060,,974,8409,3573,6635,,4955,567,31806,21153,1911,231555,2914,3300
12/13/2019 12:00:00 AM,7460134,408629,1233556,603909,15467197,8060568,155023,,364262,97354,380240,1592,109162,,20401,1742,51524,,27408,102149,,73975,,,126065,240316,2247,,2447,1058,35074,16282,,19063,26211,65146,10665,8217,439217,15410,3339
12/20/2019 12:00:00 AM,7391862,214061,750667,417834,2406285,4100821,388201,,260438,409325,6905,13527,47165,,219573,2416,29102,,1474,14062,,15170,,,104809,58024,8518,,592,6952,22819,13804,,10126,23569,6995,15309,11563,399980,4362,3842
12/27/2019 12:00:00 AM,5550797,62625,1770965,1355671,588886,7172349,555264,,526330,15193,55321,4889,323708,,19653,6062,76265,,4319,97174,,20307,,,125385,231521,7406,,158,22058,13896,18443,,10162,34225,12779,123963,25613,521680,5985,2200
1/3/2020 12:00:00 AM,7936853,302924,4539054,1005425,1934354,5930163,520714,,6020946,178340,308860,5219,307733,,122250,8855,122608,,7782,67213,,123646,,,150200,166608,6397,,1024,6758,56947,13961,,12736,4893,25104,122479,19440,19946,11111,3404
1/10/2020 12:00:00 AM,10309217,181960,695589,456420,3366575,6688474,948575,,60302,47520,68071,8124,359072,,34349,3339,82963,,9586,50320,,58910,,,214097,200081,3429,,1404,3599,5071,51661,,65386,1500,4784,11607,7413,11747,5780,4990
1/17/2020 12:00:00 AM,12015359,1350527,1793865,453942,1157006,5342280,899846,,324866,5217,766,11565,352344,,57212,42823,65328,,18974,35649,,149604,,,83014,128735,4410,,4236,11052,11777,9591,,13881,4682,62646,35775,9221,4662,10578,3307
1/23/2020 12:00:00 AM,5616217,523171,605016,317502,521360,2940807,834662,,44167,297484,850,7379,302096,,70854,7602,50897,,175419,67778,,158989,,,73163,184746,17262,,34,3554,6661,25533,,17026,1228,66308,8894,10991,2988,16390,1371
1/31/2020 12:00:00 AM,6526581,473942,609383,807889,575214,10943857,1084314,,62786,1294,23,14306,266081,,19420,74626,106135,,13265,46337,,52057,,,49845,153810,3485,,1643,18687,8527,318757,,10684,45794,16863,9984,9221,31208,6517,5178
2/7/2020 12:00:00 AM,6169272,393455,1290556,500135,641607,4939304,466221,,582446,69728,15303,16080,408298,,31676,5837,47105,,18110,54439,,32977,,,129159,212986,2500,,159,270576,2492,11502,,10343,4847,11636,33142,14316,2269,74001,3199
2/14/2020 12:00:00 AM,7689460,497703,1789171,316968,399472,4578674,1082997,,26625,2125,217710,36556,600940,,18973,15400,88845,,55961,55562,,44115,,,66944,190854,3542,,2188,17954,25031,37025,,88656,1216,9500,14776,63442,3865,7107,7756
2/21/2020 12:00:00 AM,9081063,357441,2093872,888581,664924,5463015,908940,,249474,51341,103031,58176,500301,,17818,47795,59685,,6303,62680,,256793,,,211796,162025,3588,,172,224722,18345,21805,,49484,7524,4086,19109,9948,39143,8003,5743
2/28/2020 12:00:00 AM,21569026,586635,6252986,1586664,998637,15736952,893692,,537297,130261,56578,81378,223401,,255236,79809,101927,,95950,112787,,188307,,,174083,573614,7726,,1881,48912,25594,25547,,50190,107576,17313,14846,41297,22286,39675,6715
3/6/2020 12:00:00 AM,9932090,706293,2550050,370955,1458131,5937762,890735,,644264,46109,39531,140402,789067,,27289,121436,58325,,17015,130247,,144545,,,51429,491838,7341,,1473,46400,21992,17085,,35182,7501,12561,5899,42287,4837,1650,13725
3/13/2020 12:00:00 AM,33779250,583010,9031322,2743945,1039682,34115107,664196,,297255,94280,30402,81832,607787,,93248,61068,265930,,36918,190183,,96765,,,332028,292955,15943,,1826,128892,61562,44124,,174183,44224,36581,103050,53514,143564,24395,17117
3/20/2020 12:00:00 AM,40017034,683006,8407183,1152851,656502,34328345,19052,,139723,97171,48609,85543,471727,,26638,10007,93760,,11410,100422,,44087,,,70229,548586,2867,,1566,18803,41805,10554,,40696,15202,9343,11647,55616,62906,6190,10040
3/27/2020 12:00:00 AM,18297580,612336,3698772,610988,580592,15597323,8638,,36701,504,46579,99805,304489,,41149,12265,179389,,105665,254423,,30356,,,97386,391408,3256,,631,132679,36267,8584,,39162,10428,59133,5441,53520,77608,11052,4479
4/3/2020 12:00:00 AM,14820692,333831,2440876,1173237,10451042,9988611,147166,,3409,9145,28698,40488,575594,,23649,4029,50831,,19038,124182,,10462,,,53621,1155854,1519,,2733,202728,2377,9832,,22017,8184,5758,7084,26385,25359,3628,1681
4/10/2020 12:00:00 AM,12118561,885568,2737563,1748232,14547350,10682321,487272,,214010,48978,56664,26490,177994,,28287,16515,71952,,39521,401832,,20693,,,49571,287179,13155,,362,128630,7455,24319,,12529,3645,16266,7514,28108,52170,94381,4944
4/17/2020 12:00:00 AM,14393872,843217,8767087,2088445,563666,8247255,486696,,218828,30991,131478,185890,320268,,25750,31111,111630,,37185,240807,,15160,,,121950,1931074,8940,,535,261135,10173,128490,,46031,17611,29338,61877,56156,106433,3925,3666
4/24/2020 12:00:00 AM,5665238,789304,615248,1309682,7330565,6741800,257,,47779,23342,440663,88819,117630,,7593,24819,26740,,31131,179446,,3312,,,46458,133574,3685,,48,47237,10059,14485,,6020,4521,10470,25479,11105,8399,1773,910
4/29/2020 12:00:00 AM,9920999,754600,1560526,691549,713387,3511098,345,,220216,248170,55913,109229,134856,,108425,2333,30479,,35355,256722,,35444,,,36957,421314,6389,,147,51446,10422,26698,,25581,9676,40219,29088,22846,13657,12385,1584
5/8/2020 12:00:00 AM,6344169,722728,867120,1255027,583113,9479063,617,,357630,2671,212532,57417,138421,,16437,318402,46396,,27654,171030,,25243,,,72329,296474,9620,,30,222418,2337,22210,,64584,24876,27166,4626,19680,10190,2160,5603
5/15/2020 12:00:00 AM,8330517,422099,590991,779467,531932,5775834,43520,,2267,227591,382151,32765,84861,,11156,268934,56756,,38452,256212,,22089,,,58126,96040,6259,,467,322536,9077,16792,,9755,18126,7361,7169,14774,16515,8230,5511
5/22/2020 12:00:00 AM,8722528,623003,1071556,928990,16619,3920739,403366,,176556,215889,842527,92415,126940,,39083,10283249,89688,,28383,285929,,28162,,,83032,1452735,8718,,34359,113369,12467,29170,,14969,16179,22618,26054,15769,57314,1238,5300
5/29/2020 12:00:00 AM,8025387,902420,946816,971203,5959,8545953,332525,,61114,514393,29760,59081,127076,,16088,288752,39332,,31945,262371,,17996,,,51370,241899,11679,,1800,97843,18269,26066,,11672,18329,56833,110708,27333,47742,14128,2640
6/5/2020 12:00:00 AM,12354444,498801,3084024,765081,15538,6529615,358554,,2411797,239187,376592,42159,303816,,14843,309247,55225,,67643,401783,,18430,,,60678,813672,20262,,2119,194123,7172,90089,,24724,7660,101073,48828,31639,116175,6152,12157
6/12/2020 12:00:00 AM,14498204,332574,4170673,689893,15953,6978852,548358,,1399513,1454778,263686,232774,364583,,229146,20423,89352,,33649,502471,,17930,,,200645,266975,69699,,871,184360,22980,44835,,31442,3736,65980,225640,89348,130238,16192,14591
6/19/2020 12:00:00 AM,10473952,913463,1834376,1972636,761,4626720,361894,,529887,104711,17736,93469,52812,,24820,9722,23830,,16085,352576,,29141,,,47211,923551,52156,,637,818635,4848,13933,,5024,4298,16846,20762,14751,35026,13716,5979
6/26/2020 12:00:00 AM,17767862,506685,3785663,1435157,1021,4790498,539655,,625820,396779,1459,65773,62210,,40591,11051,46446,,23870,319783,,29797,,,47336,239831,2581,,645,318511,10011,21941,,13012,1583,37280,41207,15004,54008,4981,1528
7/3/2020 12:00:00 AM,5969979,487024,842344,1783306,4071,4690421,463,,85717,38032,199171,130146,33027,,12544,11888,36705,,23727,226749,,411359,,,45518,194853,5084,,2347,294622,4136,28383,,10342,4399,31240,7620,14667,16058,11237,1147
7/10/2020 12:00:00 AM,7551985,381240,1283605,888472,2671,6222030,107655,,70660,109651,508,246004,104227,,49120,197149,60758,,25193,441775,,192099,,,76651,301801,4748,,482,369299,6672,46456,,14842,4168,15139,6771,17061,29701,8749,1512
7/17/2020 12:00:00 AM,7377264,319362,1555070,993037,2269,5245642,234145,,194481,66721,75946,184098,40126,,66658,108279,39569,,166115,438063,,273162,,,63426,81117,5261,,185,315041,6868,24756,,109625,4733,23540,5949,11949,11295,5038,1046
7/24/2020 12:00:00 AM,5295252,296701,647466,1334300,1418,4409437,92648,,85968,151794,54,398776,79682,,160350,474358,35083,,257955,903765,,104380,,,67942,89451,7925,,1681,222469,4558,33157,,8484,3347,32651,14210,14157,9211,9665,5419
7/31/2020 12:00:00 AM,7041240,316831,1377681,1439248,7173,2183284,143569,,639173,1730,262378,174700,448926,,22224,407568,86363,,154668,441160,,69688,,,147306,105134,1300,,458,246075,10515,21054,,33437,9056,42975,26138,16658,37611,11479,3808
8/7/2020 12:00:00 AM,8117901,579722,1706961,514903,428534,4198525,84338,,131929,211352,53497,322993,778717,,27202,603017,56806,,400765,519655,,62874,,,100777,401705,5162,83362,530,660580,4298,12776,,27659,2093,49876,8440,20235,25517,22089,9145
8/14/2020 12:00:00 AM,9653402,279661,2316340,868804,607949,5788901,91684,,302443,144818,189155,292915,217191,,17615,694964,42352,,287675,999400,,24405,,,84176,249648,20380,63323,396,116590,11776,19571,,26083,2778,96344,6362,21751,22608,12434,6735
8/21/2020 12:00:00 AM,8562418,284458,1525776,2105743,527478,12189075,36916,,528072,328917,2198,467591,171451,,14152,541174,92768,,131870,513223,,20016,,,80793,208747,41369,49410,1860,222936,8813,38007,,17536,5895,24288,22884,31297,41546,12906,5275
8/28/2020 12:00:00 AM,7408689,254013,1724907,1377762,589439,6748705,804944,,144291,456094,22864,719310,442252,,75179,1416093,40208,,286488,653677,,69759,,,96878,171994,690092,110189,11288,284633,19849,24901,,9902,3428,16126,16790,36637,29267,70414,13227
9/4/2020 12:00:00 AM,7887225,240620,1398479,869492,513473,4510724,249077,,93361,205270,107849,1663445,180060,,147927,525968,98974,,189999,270707,,42887,,,228611,154689,46666,205279,269,355721,3669,9815,,23939,2842,26140,3163,30959,69162,21686,4926
9/11/2020 12:00:00 AM,10201920,516009,1617288,1004413,637905,4705708,656392,,34871,453190,222280,340184,165713,,13549,684815,35003,,53769,210538,,12878,,,180023,224857,18027,75652,822,108129,2052,22092,,87342,2763,8817,7002,7596,7777,4834,6297
9/18/2020 12:00:00 AM,8980905,351913,1979130,493872,301763,5621077,766665,,101200,561623,239216,330190,189428,,44871,732042,44921,,296566,128980,,33913,,,41416,243225,131169,147924,2275,228783,4184,10541,,24100,6666,24608,10850,7784,54140,24068,16254
9/25/2020 12:00:00 AM,11753401,952731,3186184,1582555,629137,13613692,1039015,,51244,466718,363814,138204,76609,,13362,293102,25080,,330123,284143,,30885,,,40532,220217,176277,78290,30,99098,9695,10664,,10508,2831,22927,70748,6686,129669,10798,5963
9/29/2020 12:00:00 AM,11352046,479865,1625619,402411,400447,7910666,533553,,50248,1246983,564278,325417,78274,,59124,122242,44814,,130816,297419,,14816,,,60795,205175,11435,91759,1117,90022,7533,22646,,5569,15447,8877,13837,12819,14279,7176,6339
10/8/2020 12:00:00 AM,8573418,633300,2191187,432756,608694,6161844,428859,,56562,1182336,353921,322179,234056,5345784,23541,112580,19816,,200881,331635,,36784,,3580959,24799,400573,248521,69169,99,39475,19649,27698,542118,8599,3534,5788,9740,16864,52107,2719,10198
10/16/2020 12:00:00 AM,8785483,519916,1607945,478786,488548,13245826,2359237,,65294,19086,817084,218610,70083,869772,10097,110375,53609,,157507,189612,,37276,,2634141,100752,216044,12127,45624,481,48752,3419,13916,601234,4630,1020,7004,18181,5429,10313,2880,6357
10/23/2020 12:00:00 AM,7466985,723371,2735703,514279,584284,12910903,50009,,115265,1095248,2585538,115821,48851,966431,11997,67356,46591,,56577,1251100,,13936,,810331,65429,118560,264743,65690,40,31769,1979,44191,564557,4525,6378,15263,8866,4346,11570,2741,5113
10/30/2020 12:00:00 AM,19945840,362466,3199672,919129,758079,15175892,1722780,,40106,563175,923684,179528,82101,716058,26421,70591,41661,338478,251360,491319,,22790,,610254,15820,213965,3021918,221731,76,51310,3333,140071,367230,3028,17546,21201,1514,20089,61959,4584,3346
11/6/2020 12:00:00 AM,11045342,706023,2642184,2021805,784495,10745795,673855,,138451,1447367,194235,403619,569254,543564,12215,442394,68473,741041,156278,333428,,60458,,925293,31220,536573,2389739,200794,545,169684,3119,12379,318289,18494,19652,14808,3369,17833,39894,5646,1434
11/13/2020 12:00:00 AM,8850301,546216,1862905,261910,556788,9192424,853649,,81785,300618,419379,208723,399213,309139,15279,276581,57322,762939,230661,758933,,52177,,371370,41501,274527,838333,159371,107,50266,1772,33536,159649,9052,1096,46368,8204,17532,18955,4882,1572
11/20/2020 12:00:00 AM,7302254,249847,2278846,653667,617244,10852195,778615,,43369,767039,1010107,122298,291086,457088,25254,557095,71041,346990,181829,545579,,54022,,643627,49943,301319,155663,172964,51,109588,2517,82943,154865,30512,7545,12631,3435,16805,13539,7060,5376
11/27/2020 12:00:00 AM,9576458,296926,1722357,2804997,3142127,10901751,1234178,,58418,955444,633324,152227,351083,902586,28383,699147,90370,318486,477457,405607,,66169,,1660561,86511,324103,441799,145212,346,153708,3249,30365,230390,17865,9196,22385,9021,13821,197835,4925,3071
12/4/2020 12:00:00 AM,11121191,440939,1682299,837347,497630,9277379,1035577,,111613,221843,880481,327520,754329,808157,17785,1740933,172118,413745,581701,901766,,73860,,1546268,59229,432044,310806,265373,15196,146455,8371,8864,151745,39572,2649,20841,20129,21018,101095,8404,6833
12/11/2020 12:00:00 AM,10436927,442005,2949683,1140719,9459519,9462430,47814,449881,171906,1337780,903543,235478,645639,731051,6024,872243,125751,281585,304787,737498,,71369,,800370,80219,437987,351609,130307,93,76093,5862,10912,54387,48540,906,16242,5860,16065,108182,8772,6668
12/18/2020 12:00:00 AM,7557423,2103559,1261393,993727,686074,5565557,1621687,392843,14013,202442,243947,520906,515160,449629,337316,599029,196215,364158,166903,253192,736483,43601,465726,583601,170719,296328,1037825,159819,1097,63471,2810,14199,63955,37374,4112,20796,42626,23603,128494,12338,4346
12/24/2020 12:00:00 AM,10047380,322135,1369299,976790,715949,7708868,1042964,304825,78044,737114,34689,651569,716577,432096,31732,593396,184737,486216,149750,511271,807387,43120,428357,417973,184199,800234,493003,160985,278,32726,4736,50869,34901,109504,2258,24565,6514,14316,64619,17519,3306
12/30/2020 12:00:00 AM,12736997,455202,1866398,3006770,391508,8075166,691599,423626,262670,9063,1401660,305623,961985,948660,127016,2784149,226369,550952,757385,734436,694822,52677,420336,1379430,94809,767149,1247664,282848,2501,288819,46590,59444,96233,100053,9532,31439,2300,29841,51004,41421,15390
1/8/2021 12:00:00 AM,11521190,423588,1804424,351864,604784,5579012,450796,2553849,385973,132925,40923,517846,1998806,5193491,392268,3240302,458312,440304,2765046,1398209,603295,208749,519752,1998643,333993,1636350,1145057,342591,469,246450,6518,23620,131380,123115,104225,100847,2010,58346,93177,19946,18343
1/15/2021 12:00:00 AM,11911736,150704,1909883,560011,653153,7605839,779895,1424782,190973,406714,3624,210688,1216415,1950943,22744,2144953,230504,162464,786172,733313,518878,132422,242296,1327521,274857,743029,904719,262813,1446,85180,6850,29955,40888,79594,3938,8299,42120,19796,55570,19336,6442
1/22/2021 12:00:00 AM,13042949,252843,2829614,294929,593127,4756517,1063717,1604833,74529,617010,337,444108,1716188,3138387,240030,1291367,308400,165249,2225960,669381,574962,130544,630958,1039050,415219,780657,6788,178073,881,326754,4771,20457,117021,317693,3385,20267,5952,20392,71312,39725,12590
1/29/2021 12:00:00 AM,13333276,225621,2857508,450094,511059,10957336,954632,2775964,499869,132579,629770,377321,1056699,2562436,385251,1059832,373528,323928,1068651,697937,726957,155701,584473,1295312,559948,637895,3587,150430,304,184949,21574,32653,104530,56585,11785,33276,10246,24363,101310,18526,7987
